GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
310M100US20100,20100,"Dover, DE Metro Area",54896,1856,37640,2103,26936,2298,17256,1889,6.4,1.5,3.5,1.6,0.9,0.9,13.6,4.3,7.0,2.0,4.0,1.7,1.1,0.9,13.4,4.7,8.1,1.8,4.8,1.6,2.1,0.9,14.8,5.0,8.2,1.6,8.7,2.5,7.3,2.4,9.5,3.0,15.9,2.4,16.8,2.7,14.6,2.8,16.8,4.9,22.1,2.8,22.1,3.1,24.8,4.1,19.4,4.6,16.0,3.0,19.2,3.4,21.6,3.7,7.7,4.0,11.6,2.0,14.4,2.7,18.5,3.2,4.3,2.4,3.2,1.3,4.5,1.8,6.3,2.5,0.0,0.9,1.5,0.7,2.0,0.9,2.8,1.3,0.4,0.6,54617,5424,63962,4480,74457,3764,33476,6172,63041,3075,72363,4223,N,N,39723,3720,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
310M100US20180,20180,"DuBois, PA Micro Area",31050,1114,20123,1662,N,N,10927,1289,7.6,2.1,2.7,1.4,N,N,17.7,5.6,9.6,2.5,7.9,4.1,N,N,16.1,3.9,18.5,2.8,10.6,2.7,N,N,31.3,5.5,12.9,2.0,15.0,2.8,N,N,9.6,3.2,17.4,2.7,18.0,3.3,N,N,15.5,4.3,16.3,2.6,21.9,3.4,N,N,4.7,2.3,10.9,2.3,13.8,2.9,N,N,4.9,4.5,5.4,1.4,8.1,2.2,N,N,0.2,0.3,0.8,0.6,1.3,0.8,N,N,0.0,1.3,0.5,0.3,0.8,0.5,N,N,0.0,1.3,36331,3282,46050,3319,53791,5473,20728,1593,45179,2195,54712,3380,N,N,25807,3539,30.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
310M100US20220,20220,"Dubuque, IA Metro Area",37177,1339,24722,1310,N,N,12455,1353,4.2,1.4,2.8,1.4,N,N,8.0,3.2,5.5,1.9,1.7,1.2,N,N,13.5,4.7,9.8,2.2,6.4,2.0,N,N,17.7,4.6,13.9,2.6,12.6,3.4,N,N,16.7,4.4,16.9,2.6,17.0,3.1,N,N,15.6,5.1,19.8,2.6,21.3,3.3,N,N,15.4,4.8,14.6,2.4,18.3,3.5,N,N,7.4,3.7,11.7,2.4,14.7,2.9,N,N,5.2,3.7,1.5,0.8,2.3,1.1,N,N,0.0,1.0,2.1,1.1,2.9,1.7,N,N,0.5,0.8,49776,2537,62235,3996,70091,3730,30951,4080,62990,4214,73222,6228,N,N,41085,5697,21.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),18.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.3,(X)
310M100US20260,20260,"Duluth, MN-WI Metro Area",121010,2398,74406,2316,56461,2232,46604,2200,8.0,1.2,4.0,1.3,0.9,0.6,15.4,2.5,8.4,1.3,5.8,1.5,2.8,1.1,13.6,2.5,13.3,1.6,8.7,1.7,4.7,1.0,21.0,2.9,12.3,1.3,10.7,1.5,10.1,1.7,15.2,2.5,14.1,1.2,13.9,1.5,13.9,1.6,14.6,2.2,19.0,1.4,21.9,1.9,24.5,2.2,13.1,2.1,11.9,1.3,15.7,1.8,19.0,2.1,4.7,1.4,9.3,1.0,13.9,1.5,17.0,1.9,1.6,0.7,2.1,0.4,3.0,0.7,3.8,0.9,0.5,0.4,1.7,0.4,2.5,0.7,3.1,0.9,0.3,0.3,42083,1319,57274,2984,66887,2215,25000,1782,55716,1815,67883,2831,78297,3199,33948,2948,25.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X)
310M100US20380,20380,"Dunn, NC Micro Area",38631,1785,28607,1806,21103,1767,10024,1609,8.0,1.8,5.9,2.0,1.5,1.2,15.0,4.0,8.7,2.0,3.8,1.4,2.5,1.1,22.4,6.2,12.6,2.1,11.8,2.8,8.8,3.1,15.2,3.7,15.3,3.4,15.5,4.2,12.4,5.0,15.8,4.9,14.8,2.5,14.0,2.9,14.7,3.5,15.5,5.3,15.9,2.7,18.6,3.4,22.1,4.5,8.1,3.2,13.2,2.2,16.9,2.7,20.7,3.2,1.9,1.6,9.0,2.3,10.3,2.9,13.2,3.8,5.0,3.2,1.4,0.6,1.9,0.9,2.6,1.2,0.0,1.9,1.2,0.6,1.2,0.7,1.5,0.9,1.2,1.5,39584,3886,47945,5781,61208,6023,23002,4479,51341,3128,57480,3889,N,N,32677,4033,36.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.5,(X)
310M100US20500,20500,"Durham-Chapel Hill, NC Metro Area",198793,3477,123244,3690,87840,3865,75549,3900,9.2,1.1,5.4,1.3,0.8,0.5,15.7,2.1,5.2,0.9,3.7,1.1,1.1,0.7,8.0,1.7,11.2,1.2,9.1,1.4,6.7,1.5,16.0,2.2,11.5,1.2,10.6,1.6,8.9,1.7,14.0,2.1,14.2,1.2,12.5,1.6,11.2,1.7,16.6,2.0,16.6,1.2,16.4,1.8,17.7,2.3,15.1,2.1,12.3,1.1,14.9,1.4,17.9,1.9,7.7,1.6,11.7,1.2,15.5,1.5,19.3,2.0,5.2,1.4,3.8,0.6,5.6,1.0,7.7,1.3,0.9,0.6,4.3,0.6,6.3,0.9,8.6,1.2,0.8,0.5,47982,2419,63671,3593,79807,2832,31498,1743,68179,2621,82608,3321,99494,4189,42519,2948,24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
310M100US20620,20620,"East Liverpool-Salem, OH Micro Area",42506,1433,27706,1786,N,N,14800,1503,9.3,2.4,5.1,2.1,N,N,17.1,5.6,8.6,1.6,3.7,2.0,N,N,17.8,3.8,16.0,2.8,13.6,3.4,N,N,21.8,5.0,14.9,2.3,15.5,2.8,N,N,13.6,4.4,15.3,2.3,16.5,2.9,N,N,12.3,3.5,20.6,2.7,25.1,3.6,N,N,12.1,4.8,8.7,1.8,12.1,2.6,N,N,2.2,2.0,5.5,1.5,6.8,1.8,N,N,3.0,2.6,0.6,0.5,1.0,0.8,N,N,0.0,1.1,0.5,0.5,0.7,0.7,N,N,0.2,0.4,35909,2946,46416,3300,51634,2470,19927,4306,44839,2434,53050,3791,N,N,29129,3937,20.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15.5,(X)
310M100US20700,20700,"East Stroudsburg, PA Micro Area",58234,2742,42958,2602,33142,2731,15276,2061,6.3,2.0,4.1,1.8,1.1,0.8,14.3,5.3,5.9,2.0,5.1,2.2,3.5,2.4,8.4,4.4,11.2,2.4,8.7,2.4,7.3,2.7,21.2,5.9,8.3,1.8,7.4,2.2,6.8,2.4,10.3,3.9,14.5,3.0,13.6,3.6,12.1,3.9,16.1,5.5,19.1,2.6,20.9,3.1,22.2,3.7,16.4,5.8,14.4,2.6,16.4,3.3,18.0,3.6,5.8,2.7,13.8,2.3,15.8,2.9,18.9,3.6,6.4,3.1,4.0,1.3,4.9,1.7,6.0,2.2,0.6,1.0,2.4,1.2,3.1,1.6,4.0,2.1,0.6,0.8,54549,6443,62944,4492,71467,6000,29802,8879,66397,3351,73422,4450,N,N,42376,5658,27.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
310M100US20740,20740,"Eau Claire, WI Metro Area",63436,1700,37623,2065,30000,1822,25813,1736,6.2,1.2,3.9,1.3,1.1,0.8,12.4,2.8,7.4,1.5,3.7,1.2,1.8,0.8,12.4,3.0,13.5,1.9,7.7,1.8,4.3,1.3,22.6,3.9,11.6,1.8,8.6,1.8,6.8,1.7,16.6,3.1,17.0,1.9,15.8,2.4,15.4,2.6,17.5,3.5,19.2,2.2,23.0,2.9,26.5,3.4,11.7,2.7,11.7,1.7,17.3,2.3,19.9,2.8,3.5,1.5,9.9,1.5,14.5,2.3,17.5,2.7,3.1,1.7,2.2,0.7,3.5,1.1,4.2,1.4,0.1,0.2,1.2,0.4,2.0,0.7,2.6,0.9,0.1,0.1,44086,2730,61478,2668,68727,3692,26454,2397,57483,3054,72910,4694,N,N,32853,2085,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),20.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X)
310M100US20940,20940,"El Centro, CA Metro Area",48206,1756,39657,2020,27130,1924,8549,1333,5.8,1.6,5.3,1.6,1.8,1.3,15.3,5.5,11.4,2.2,8.9,2.4,7.3,2.4,23.0,7.8,15.3,2.5,15.0,2.6,12.0,2.9,18.6,6.6,11.3,2.3,11.9,2.9,10.4,3.1,8.2,4.7,14.6,2.5,15.4,2.8,17.5,3.7,9.7,5.1,17.9,2.8,18.3,3.0,20.1,3.5,9.2,4.9,10.7,2.3,11.3,2.6,13.7,3.4,10.7,5.1,8.0,2.0,9.2,2.4,11.9,3.3,1.7,1.5,3.3,1.4,2.7,1.3,2.6,1.4,3.4,3.8,1.8,0.8,1.9,1.1,2.8,1.6,0.2,0.3,41802,3590,45127,3688,50817,3307,19841,3972,54396,2515,56057,3089,N,N,37673,7467,34.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.1,(X)
310M100US21060,21060,"Elizabethtown, KY Metro Area",44911,2520,32983,2210,N,N,11928,1934,7.0,2.2,6.3,2.1,N,N,13.5,5.7,8.4,1.9,3.8,1.4,N,N,22.0,5.8,14.4,2.5,9.6,2.7,N,N,23.6,6.1,11.2,2.5,10.9,2.9,N,N,11.5,5.2,15.9,2.4,16.0,3.0,N,N,15.3,5.0,16.4,2.7,19.6,3.2,N,N,7.5,3.6,12.1,2.1,15.2,2.7,N,N,3.0,2.1,10.2,2.6,13.4,3.3,N,N,1.2,1.6,2.4,1.2,2.9,1.6,N,N,1.1,1.9,2.0,1.1,2.3,1.4,N,N,1.3,1.6,42363,2647,52181,3984,62507,6920,20145,2580,57461,5056,65195,5800,N,N,34822,10303,20.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.7,(X)
310M100US21140,21140,"Elkhart-Goshen, IN Metro Area",67959,2217,48442,2198,38231,2400,19517,2145,8.8,2.0,6.2,1.8,3.0,1.6,17.5,4.7,5.2,1.3,3.5,1.6,0.9,0.8,12.0,3.6,11.4,1.8,9.4,2.2,7.7,2.3,16.3,3.9,14.5,2.3,13.3,2.6,10.6,2.4,19.6,4.4,18.2,2.6,18.8,3.1,20.9,3.7,16.3,4.3,21.1,2.3,23.8,3.0,26.7,3.2,10.8,3.2,9.9,1.8,11.4,2.0,13.4,2.5,4.6,2.7,7.6,1.7,9.2,2.1,11.3,2.6,2.0,2.1,1.6,0.9,2.1,1.2,2.6,1.4,0.5,0.6,1.8,0.7,2.4,1.0,3.0,1.2,0.3,0.5,41748,1678,48811,3655,56031,2772,26455,1949,54539,3534,61332,4579,N,N,32754,3368,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
310M100US21300,21300,"Elmira, NY Metro Area",35534,1500,22362,1556,N,N,13172,1433,5.6,2.0,4.9,2.3,N,N,10.4,4.3,5.6,1.9,3.9,2.1,N,N,9.1,3.7,16.0,3.1,8.6,3.3,N,N,26.9,6.6,12.0,3.0,9.1,2.8,N,N,16.1,5.7,13.5,2.5,15.5,3.3,N,N,10.5,3.9,19.4,2.7,23.5,3.8,N,N,11.9,4.0,12.5,2.8,13.6,2.9,N,N,9.6,5.6,8.9,2.2,13.0,3.2,N,N,1.7,1.7,3.7,2.1,4.5,2.6,N,N,2.3,2.8,2.7,1.3,3.4,1.8,N,N,1.4,2.1,47643,2895,55130,4402,65865,7140,26175,2544,60867,4562,71440,5948,N,N,40906,6821,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
310M100US21340,21340,"El Paso, TX Metro Area",248770,2715,188849,4467,124510,4463,59921,4005,10.8,1.0,7.3,1.0,2.8,0.9,23.3,3.0,8.1,0.9,6.5,1.0,5.0,1.0,13.3,2.3,16.7,1.4,16.4,1.6,12.3,1.5,18.2,2.8,12.9,1.1,13.8,1.4,12.9,1.4,10.3,2.2,16.0,1.2,17.8,1.5,18.8,1.8,11.6,2.2,15.6,1.1,15.7,1.4,17.9,1.8,12.7,2.2,7.6,0.8,8.5,1.0,11.0,1.5,3.9,1.3,8.3,1.0,9.4,1.2,12.6,1.6,4.5,1.5,2.2,0.4,2.5,0.5,3.6,0.7,1.2,0.6,1.8,0.4,2.1,0.5,3.1,0.7,0.9,0.6,36015,1127,39482,1754,48532,1919,21947,2094,51048,1924,55305,2339,67042,3209,35303,2804,23.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.3,(X)
310M100US21460,21460,"Enterprise-Ozark, AL Micro Area",38206,1440,25899,1513,18273,1339,12307,1345,9.7,2.1,7.5,2.1,2.8,2.0,14.8,4.2,10.0,2.2,7.8,2.6,2.6,1.4,14.5,4.3,11.3,2.3,9.7,2.3,7.4,2.4,16.3,4.6,12.4,2.7,10.0,2.6,7.7,2.8,18.3,5.5,14.7,2.3,12.8,2.4,11.5,3.0,18.0,5.0,19.6,3.2,23.8,4.2,29.2,4.6,10.1,4.0,11.8,2.2,13.8,2.5,18.9,3.4,6.2,3.6,7.8,1.8,11.1,2.5,15.5,3.6,0.4,0.6,1.8,1.1,2.3,1.5,3.2,2.0,0.8,0.8,0.9,0.5,1.1,0.6,1.0,0.7,0.7,0.8,40886,2397,52830,4706,66102,2552,27747,3239,51102,2987,58564,3683,N,N,33674,3948,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.7,(X)
310M100US21500,21500,"Erie, PA Metro Area",109388,1910,67345,2682,48169,2354,42043,2478,11.2,1.6,6.9,1.4,1.4,0.7,19.1,3.3,7.1,0.9,4.0,1.2,1.5,0.8,12.4,2.0,13.3,1.5,9.4,1.5,6.0,1.4,20.4,3.5,11.4,1.5,8.4,1.5,6.3,1.3,16.4,3.1,13.1,1.4,14.1,1.8,14.5,2.0,11.3,2.4,19.3,1.7,23.2,2.2,26.9,2.6,12.4,2.4,11.0,1.2,14.6,1.7,17.8,2.2,4.7,1.9,9.8,1.3,13.4,1.7,17.5,2.3,3.0,1.3,1.9,0.6,2.8,0.9,3.8,1.3,0.3,0.4,1.9,0.7,3.1,1.1,4.3,1.5,0.0,0.3,42519,1850,56663,1882,67916,2442,23986,2086,54905,2304,68300,3181,81783,4234,31507,2203,27.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.4,(X)
310M100US21660,21660,"Eugene-Springfield, OR Metro Area",144923,2865,85769,2906,63141,3012,59154,2646,10.6,1.2,6.6,1.4,2.9,1.2,18.3,2.5,6.3,1.2,2.7,0.9,1.6,0.8,12.1,2.3,14.2,1.3,11.3,1.7,8.7,1.5,19.5,2.6,13.2,1.4,11.8,1.6,9.7,1.6,15.5,2.3,14.2,1.4,15.3,1.8,13.8,2.1,11.8,2.0,17.8,1.5,19.9,2.1,23.1,2.6,13.0,2.1,10.5,1.2,13.4,1.5,16.3,1.9,5.6,1.7,9.2,1.0,13.3,1.6,16.4,2.1,3.0,1.0,1.9,0.6,2.6,0.8,3.5,1.1,0.8,0.5,2.0,0.5,3.1,0.9,3.9,1.2,0.5,0.5,40276,1447,52488,4667,63505,2768,25047,1819,54742,2043,67338,3400,76856,3909,34145,2252,21.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),23.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.1,(X)
310M100US21700,21700,"Eureka-Arcata-Fortuna, CA Micro Area",54980,1495,32189,1896,22441,1649,22791,1889,10.1,1.8,5.2,1.9,1.7,1.2,18.8,4.6,7.0,1.4,4.1,1.8,2.0,1.2,11.5,3.0,15.1,2.7,10.9,2.9,10.0,3.4,21.3,5.3,12.6,2.4,11.6,3.2,7.8,2.8,16.3,3.8,15.8,2.6,17.3,3.6,14.0,3.7,14.8,4.3,17.7,2.3,21.4,3.2,25.9,4.1,9.0,3.0,8.8,1.8,10.5,2.2,12.9,3.1,5.1,2.7,9.3,2.0,13.2,3.0,17.3,4.0,3.0,1.7,1.7,0.7,2.9,1.2,4.2,1.7,0.0,0.1,1.9,0.9,3.0,1.5,4.3,2.0,0.3,0.3,38492,2268,51167,5539,62583,3884,24356,2696,54181,3804,68269,6296,N,N,31400,3071,25.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.9,(X)
310M100US21780,21780,"Evansville, IN-KY Metro Area",142984,2583,94428,3217,70883,3245,48556,2844,8.6,1.2,5.3,1.1,2.2,0.9,16.2,2.6,6.6,0.8,3.5,0.9,1.1,0.6,13.8,2.2,11.7,1.3,7.1,1.4,5.1,1.3,20.5,2.6,13.1,1.5,12.0,1.6,9.2,1.5,17.6,3.0,14.8,1.4,15.0,1.7,14.7,1.7,14.0,2.2,18.1,1.6,20.8,2.0,22.5,2.3,11.9,2.2,13.6,1.5,17.0,1.8,20.4,2.4,4.2,1.6,9.7,1.3,13.9,1.8,17.4,2.3,1.6,0.8,2.2,0.6,3.1,0.8,4.1,1.1,0.2,0.3,1.6,0.5,2.4,0.7,3.2,0.9,0.0,0.4,44319,2213,56528,2601,68872,3401,24650,2210,57935,2749,70623,3972,82203,4970,30290,1769,26.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.2,(X)
310M100US21820,21820,"Fairbanks, AK Metro Area",37413,1464,24777,1953,N,N,12636,1664,4.8,2.1,2.7,2.1,N,N,8.9,4.7,4.2,1.9,1.7,1.3,N,N,9.9,5.2,5.6,2.1,4.5,2.2,N,N,8.6,4.8,13.0,2.4,12.7,3.1,N,N,14.2,5.0,14.3,3.0,11.0,3.0,N,N,19.4,6.0,19.4,3.1,17.7,4.2,N,N,23.2,5.9,14.4,3.2,18.5,4.1,N,N,7.4,3.7,17.4,3.3,22.5,4.3,N,N,4.6,3.0,4.7,2.1,5.7,2.8,N,N,2.9,2.4,2.2,1.2,2.9,1.8,N,N,0.8,0.9,60785,3557,73768,8336,85906,7263,39319,3599,71667,4418,82221,5617,N,N,48480,5806,15.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),15.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13.3,(X)
310M100US21940,21940,"Fajardo, PR Metro Area",26293,1452,18230,1460,N,N,8063,1295,27.4,3.8,25.2,4.2,N,N,34.4,7.8,12.7,2.7,11.4,2.8,N,N,18.0,7.0,19.3,3.8,17.6,4.3,N,N,21.0,7.1,14.2,3.5,15.8,4.0,N,N,10.4,5.6,13.3,3.2,14.6,3.9,N,N,8.9,4.9,8.9,2.7,10.6,3.5,N,N,4.3,3.7,2.3,1.3,2.5,1.9,N,N,1.9,2.4,1.6,1.4,2.3,1.8,N,N,1.0,1.7,0.3,0.5,0.0,1.0,N,N,0.0,2.3,0.0,0.7,0.0,1.0,N,N,0.0,2.3,18966,1866,22076,3983,30266,3806,13637,3971,26198,2099,28255,2351,N,N,19756,3395,23.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11.8,(X)
310M100US22020,22020,"Fargo, ND-MN Metro Area",86373,1791,49285,2470,39795,2051,37088,2386,6.6,1.4,2.1,0.8,0.7,0.5,13.5,3.0,5.7,1.3,2.8,1.2,1.5,0.9,10.1,2.5,11.7,2.1,6.3,1.5,3.5,1.1,19.0,4.0,11.1,1.9,6.9,1.4,5.1,1.4,16.6,3.6,14.9,2.0,11.4,2.2,9.4,2.1,19.4,3.7,19.4,1.9,24.8,2.8,25.3,3.1,11.7,2.7,13.9,1.7,20.1,2.4,23.6,2.9,5.4,2.0,11.4,1.8,16.9,2.5,20.5,3.1,3.4,1.6,2.8,0.7,4.6,1.2,5.7,1.5,0.2,0.3,2.5,0.7,4.0,1.1,4.7,1.4,0.6,0.5,50088,2652,69473,3786,79014,3027,29876,3261,64206,3059,83420,4550,N,N,37039,3379,18.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),16.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.7,(X)
310M100US22100,22100,"Farmington, MO Micro Area",24466,1277,16087,1624,N,N,8379,1466,12.0,3.7,4.9,2.2,N,N,28.4,9.6,6.7,2.4,2.7,1.6,N,N,14.4,5.9,15.7,4.3,13.2,4.2,N,N,19.4,7.9,17.8,4.4,16.8,4.9,N,N,18.3,8.4,12.0,3.2,14.9,4.6,N,N,8.6,5.0,15.3,3.9,19.9,5.3,N,N,5.6,3.7,9.6,3.0,12.5,4.0,N,N,2.9,2.8,7.5,2.8,10.2,4.2,N,N,2.3,2.2,0.9,0.9,1.4,1.4,N,N,0.0,1.8,2.3,1.4,3.5,2.1,N,N,0.0,1.8,33428,3675,47647,8602,54227,5625,17683,6669,47813,4438,59056,5017,N,N,24848,4822,24.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18.5,(X)
310M100US22140,22140,"Farmington, NM Metro Area",41703,1237,30239,1856,19302,1722,11464,1546,9.8,2.4,9.3,2.7,2.7,1.9,14.7,4.4,5.8,1.7,5.8,2.5,2.8,2.0,8.5,3.7,12.5,2.2,10.1,2.6,8.4,3.5,20.6,5.3,10.5,2.7,9.7,2.6,9.6,3.2,15.6,6.0,16.2,3.1,12.5,3.1,13.3,4.0,18.4,6.7,18.7,3.2,20.3,4.1,23.8,5.4,12.4,5.6,11.4,2.4,15.5,3.3,17.4,4.0,3.9,3.5,11.2,2.3,12.1,2.7,16.2,3.8,4.1,2.3,1.9,1.0,1.9,1.2,2.0,1.2,1.3,1.2,2.1,0.9,2.6,1.2,3.8,1.9,0.5,0.9,45127,4116,52039,3482,62895,7202,26818,3083,56777,3616,62267,4204,72840,5869,36257,4285,35.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41.7,(X)
310M100US22180,22180,"Fayetteville, NC Metro Area",133054,4155,89133,3598,55854,2829,43921,3181,9.2,1.4,7.5,1.3,1.4,0.7,14.8,3.4,5.9,1.0,3.5,1.0,1.9,1.1,10.5,2.6,10.8,1.4,10.0,1.7,6.5,1.7,12.7,2.4,12.9,1.4,12.1,1.4,9.3,1.9,15.2,2.8,18.6,1.9,18.1,2.0,17.2,2.4,18.5,3.3,18.8,1.6,20.6,1.8,23.6,2.5,15.0,3.2,10.4,1.3,11.6,1.8,15.6,2.4,8.1,2.6,9.5,1.5,11.8,1.7,17.4,2.8,3.4,1.6,2.3,0.6,2.6,0.8,4.1,1.2,1.4,1.0,1.6,0.4,2.1,0.6,3.2,0.9,0.3,0.4,43458,1745,48932,2036,64294,4054,31717,3176,56117,2172,62026,2636,N,N,41423,3245,30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23.4,(X)
310M100US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",170006,3666,115466,3739,89162,3757,54540,3576,7.5,1.1,3.7,1.0,1.5,0.7,16.8,2.5,6.8,1.1,3.7,1.0,2.2,0.8,13.7,2.5,12.6,1.6,9.8,1.5,6.6,1.2,19.0,3.0,12.4,1.4,11.9,1.8,10.4,1.7,14.7,2.6,15.5,1.3,16.6,1.6,16.4,1.8,12.6,2.4,19.3,1.8,21.6,2.3,24.4,2.6,12.9,2.6,10.4,1.3,12.6,1.8,14.4,1.9,5.7,1.9,9.9,1.3,12.8,1.8,15.3,2.1,3.2,1.3,3.2,0.7,4.5,1.0,5.4,1.2,0.4,0.3,2.2,0.6,2.8,0.8,3.4,1.0,0.9,0.8,45101,2550,53357,2273,62207,3213,25200,1888,58580,2501,68482,3118,N,N,36086,3104,22.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17.6,(X)
