Id,Id2,Geography,GEOGRAPHIC AREA CODES - Place (FIPS),GEOGRAPHIC AREA CODES - Place Size Code,AREA CHARACTERISTICS - Area (Land),Land Area (square miles),AREA CHARACTERISTICS - Area (Water),AREA CHARACTERISTICS - Functional Status Code,2010 Population,Population Density (persons / sq. mile), Housing Unit Count,Housing Density
1600000US2763112,2763112,"Strandquist city, Minnesota",63112,3,682538,0.263529406,0,A,69,261.8303626,47,178.348218
1600000US4550110,4550110,"Nichols town, South Carolina",50110,7,3640473,1.405594543,0,A,368,261.8109196,215,152.960184
1600000US4285872,4285872,"Winterstown borough, Pennsylvania",85872,8,6252637,2.414156745,0,A,632,261.7891325,259,107.2838375
1600000US4722360,4722360,"Eagleville city, Tennessee",22360,8,5975718,2.307237717,0,A,604,261.7849022,263,113.9891213
1600000US4169800,4169800,"Stafford CDP, Oregon",69800,10,15602454,6.024141425,145797,S,1577,261.7800428,644,106.9032007
1600000US3557510,3557510,"Pinos Altos CDP, New Mexico",57510,4,1958968,0.756361806,0,S,198,261.7794798,138,182.4523647
1600000US0454190,454190,"Peridot CDP, Arizona",54190,9,13357944,5.157531232,3232,S,1350,261.7531411,362,70.18862005
1600000US0882735,882735,"Ward town, Colorado",82735,4,1484386,0.573124663,3531,A,150,261.7231637,101,176.2269302
1600000US3505150,3505150,"Arroyo Seco CDP, New Mexico",5150,10,17670420,6.822587595,0,S,1785,261.6309392,1118,163.8674454
1600000US5073450,5073450,"Troy CDP, Vermont",73450,5,2405674,0.928835964,61497,S,243,261.617777,132,142.1133603
1600000US4830752,4830752,"Grays Prairie village, Texas",30752,7,3338469,1.288990142,2784,A,337,261.4449785,124,96.19933928
1600000US4874132,4874132,"Tye city, Texas",74132,9,12305283,4.75109653,0,A,1242,261.4133373,544,114.4998837
1600000US5058525,5058525,"Readsboro CDP, Vermont",58525,7,3182582,1.228801832,25767,S,321,261.2300792,176,143.2289531
1600000US4058500,4058500,"Phillips town, Oklahoma",58500,4,1338629,0.516847568,8725,A,135,261.1988684,61,118.0231924
1600000US4707280,4707280,"Bon Aqua Junction CDP, Tennessee",7280,9,12199372,4.710204063,0,S,1230,261.135183,496,105.3032933
1600000US4766880,4766880,"Scotts Hill town, Tennessee",66880,8,9761164,3.768806651,0,A,984,261.0906027,452,119.9318622
1600000US1875176,1875176,"Tecumseh CDP, Indiana",75176,8,6527620,2.52032828,205874,S,658,261.0771007,275,109.11277
1600000US4618460,4618460,"Egan city, South Dakota",18460,6,2758609,1.065104935,0,A,278,261.0071467,127,119.2370778
1600000US1253850,1253850,"Paisley CDP, Florida",53850,8,8120265,3.135251978,582903,S,818,260.9040695,417,133.0036638
1600000US5118880,5118880,"Concord CDP, Virginia",18880,9,14474309,5.588562186,64469,S,1458,260.890002,619,110.7619419
1600000US0116768,116768,"Columbiana city, Alabama",16768,12,41668142,16.08816025,251079,A,4197,260.8750742,1445,89.81760358
1600000US2943292,2943292,"Linneus city, Missouri",43292,6,2760082,1.065673663,21645,A,278,260.8678525,149,139.8176619
1600000US4840270,4840270,"Lago Vista CDP, Texas",40270,4,1141910,0.440893935,0,S,115,260.8337084,40,90.72476815
1600000US0554620,554620,"Perla town, Arkansas",54620,5,2393282,0.924051386,0,A,241,260.8080067,133,143.9313896
1600000US4872902,4872902,"Thunderbird Bay CDP, Texas",72902,8,6584688,2.542362358,1020767,S,663,260.7810794,788,309.9479495
1600000US1200375,1200375,"Alachua city, Florida",375,13,90002633,34.75021236,978632,A,9059,260.6890544,4037,116.1719519
1600000US0963270,963270,"Quinebaug CDP, Connecticut",63270,9,11258438,4.346907399,494788,S,1133,260.6450739,512,117.7848877
1600000US3616452,3616452,"Clintondale CDP, New York",16452,9,14432592,5.572455162,101544,S,1452,260.5673725,612,109.8259173
1600000US2704024,2704024,"Baudette city, Minnesota",4024,9,10998163,4.246414655,1073306,A,1106,260.4550167,577,135.8793351
1600000US1921225,1921225,"Dexter city, Iowa",21225,8,6076195,2.346032105,0,A,611,260.4397436,284,121.0554618
1600000US1751726,1751726,"Nason city, Illinois",51726,5,2347051,0.906201496,0,A,236,260.4277317,128,141.2489392
1600000US0466470,466470,"Show Low city, Arizona",66470,14,106025107,40.93652442,604139,A,10660,260.4031522,7722,188.633503
1600000US0852820,852820,"Mulford CDP, Colorado",52820,4,1730798,0.668264872,0,S,174,260.3757989,187,279.8291632
1600000US0639696,639696,"Lake of the Woods CDP, California",39696,8,9121632,3.521881955,1509,S,917,260.3721566,480,136.290769
1600000US0109016,109016,"Brantley town, Alabama",9016,8,8047483,3.10715069,130816,A,809,260.3671598,421,135.4939113
1600000US3774720,3774720,"Winfall town, North Carolina",74720,8,5912327,2.282762314,23167,A,594,260.2110594,302,132.2958585
1600000US1705976,1705976,"Big Rock village, Illinois",5976,9,11208397,4.32758646,0,A,1126,260.1912199,426,98.43824126
1600000US4234256,4234256,"Hickory CDP, Pennsylvania",34256,8,7367228,2.844502754,0,S,740,260.150917,324,113.903915
1600000US5176448,5176448,"Sugar Grove CDP, Virginia",76448,8,7548885,2.914640917,5546,S,758,260.0663415,374,128.3176935
1600000US4620340,4620340,"Fairburn town, South Dakota",20340,3,846565,0.326860588,0,A,85,260.0497068,47,143.7921908
1600000US1374852,1374852,"Surrency town, Georgia",74852,5,2001891,0.772934469,4230,A,201,260.0479187,113,146.1960936
1600000US4822853,4822853,"El Brazil CDP, Texas",22853,3,468116,0.180740606,0,S,47,260.0411778,20,110.6558204
1600000US1357540,1357540,"Odum city, Georgia",57540,8,5019805,1.938157629,10282,A,504,260.0407689,218,112.4779516
1600000US5328135,5328135,"Grapeview CDP, Washington",28135,8,9502872,3.669079548,10579221,S,954,260.0107159,797,217.2206924
1600000US0602770,602770,"Arnold CDP, California",2770,12,38300308,14.78783222,161338,S,3843,259.8758183,4897,331.1506329
1600000US4780760,4780760,"Wildwood Lake CDP, Tennessee",80760,12,31140777,12.02352173,117986,S,3124,259.8240407,1364,113.4442995
1600000US4838884,4838884,"Kennard city, Texas",38884,7,3360095,1.297339988,0,A,337,259.7622853,178,137.2038183
1600000US2460425,2460425,"Parsonsburg CDP, Maryland",60425,7,3380587,1.305251993,6538,S,339,259.7199634,149,114.1542022
1600000US2211580,2211580,"Cade CDP, Louisiana",11580,10,17184490,6.634968965,0,S,1723,259.6847113,714,107.6116563
1600000US3834180,3834180,"Hague city, North Dakota",34180,3,708154,0.2734198,0,A,71,259.6739523,51,186.5263601
1600000US5576825,5576825,"Star Prairie village, Wisconsin",76825,8,5595490,2.160430859,0,A,561,259.6704253,248,114.7919171
1600000US3147220,3147220,"Stockham village, Nebraska",47220,3,438865,0.169446731,0,A,44,259.668627,19,112.1296344
1600000US4246800,4246800,"Mammoth CDP, Pennsylvania",46800,8,5236470,2.021812456,0,S,525,259.6680015,234,115.7377378
1600000US1730510,1730510,"Goofy Ridge CDP, Illinois",30510,7,3493184,1.34872594,0,S,350,259.5041658,234,173.4970709
1600000US2717486,2717486,"East Bethel city, Minnesota",17486,14,116037371,44.80228132,8216827,A,11626,259.4957144,4237,94.57107707
1600000US0904945,904945,"Bethlehem Village CDP, Connecticut",4945,11,20177631,7.790627215,689197,S,2021,259.4142864,969,124.3802294
1600000US4230600,4230600,"Gratz borough, Pennsylvania",30600,8,7638421,2.949210962,0,A,765,259.3914135,346,117.3195151
1600000US3419330,3419330,"East Millstone CDP, New Jersey",19330,8,5785013,2.233606102,160572,S,579,259.2220712,246,110.1358023
1600000US3886780,3886780,"Wing city, North Dakota",86780,4,1518962,0.586474532,0,A,152,259.1757898,90,153.4593492
1600000US4822708,4822708,"Edmonson town, Texas",22708,4,1109514,0.428385769,0,A,111,259.1122491,48,112.0485402
1600000US4712380,4712380,"Centertown town, Tennessee",12380,5,2429092,0.937877704,0,A,243,259.0956143,113,120.4847918
1600000US2049825,2049825,"Neosho Falls city, Kansas",49825,4,1409770,0.544315263,63500,A,141,259.0410549,84,154.3223306
1600000US2227540,2227540,"Frierson CDP, Louisiana",27540,4,1429779,0.552040782,19679,S,143,259.0388333,61,110.4990827
1600000US0616434,616434,"Corralitos CDP, California",16434,11,23275298,8.986643181,37138,S,2326,258.8285696,888,98.81331461
1600000US2204300,2204300,"Barataria CDP, Louisiana",4300,9,11098827,4.285281245,1336359,S,1109,258.7928159,570,133.0134401
1600000US2012675,2012675,"Chautauqua city, Kansas",12675,4,1111016,0.428965694,718,A,111,258.7619512,72,167.84559
1600000US4906370,4906370,"Blanding city, Utah",6370,12,33781266,13.04302028,106385,A,3375,258.7590856,1110,85.10298815
1600000US0687090,687090,"Zayante CDP, California",87090,8,7058059,2.725131931,0,S,705,258.7030712,344,126.2324206
1600000US4602530,4602530,"Ashland Heights CDP, South Dakota",2530,8,7549923,2.915041691,18268,S,754,258.6583932,351,120.4099417
1600000US0572140,572140,"Viola town, Arkansas",72140,7,3374466,1.302888662,7873,A,337,258.6560232,176,135.0844513
1600000US4205216,4205216,"Bell Acres borough, Pennsylvania",5216,9,13899919,5.366788958,0,A,1388,258.627647,571,106.3950911
1600000US3585160,3585160,"Willard village, New Mexico",85160,6,2533932,0.978356656,0,A,253,258.5969016,124,126.7431454
1600000US1262675,1262675,"St. James City CDP, Florida",62675,12,37910642,14.63738133,1941808,S,3784,258.5161864,3262,222.8540697
1600000US5318775,5318775,"Duluth CDP, Washington",18775,10,15471439,5.973556248,0,S,1544,258.4724971,563,94.24871494
1600000US4240136,4240136,"Klingerstown CDP, Pennsylvania",40136,4,1272658,0.491376022,0,S,127,258.4578701,63,128.2113844
1600000US1307612,1307612,"Bethlehem town, Georgia",7612,8,6023466,2.325673324,4186,A,601,258.4197849,247,106.2058018
1600000US1313212,1313212,"Carlton city, Georgia",13212,6,2605906,1.006145974,8033,A,260,258.4118076,145,144.1142773
1600000US1242625,1242625,"Malabar town, Florida",42625,12,27635156,10.66999384,6662392,A,2757,258.388153,1239,116.1200296
1600000US4814986,4814986,"Circle D-KC Estates CDP, Texas",14986,11,23999664,9.266322469,229398,S,2393,258.2470023,1037,111.9106316
1600000US2749498,2749498,"Palisade city, Minnesota",49498,4,1674873,0.646672108,0,A,167,258.2452496,85,131.4421929
1600000US3802860,3802860,"Ardoch city, North Dakota",2860,3,672009,0.259464137,0,A,67,258.2245119,39,150.3097905
1600000US3131150,3131150,"Max CDP, Nebraska",31150,3,571919,0.22081917,0,S,57,258.1297631,38,172.0865088
1600000US0118088,118088,"Cowarts town, Alabama",18088,10,18776308,7.249573357,109272,A,1871,258.0841531,814,112.2824696
1600000US3948972,3948972,"Melmore CDP, Ohio",48972,4,1536194,0.593127845,0,S,153,257.9545057,73,123.0763328
1600000US4130250,4130250,"Government Camp CDP, Oregon",30250,4,1937917,0.748233969,0,S,193,257.9407085,630,841.9826236
1600000US2741804,2741804,"Merrifield CDP, Minnesota",41804,4,1405774,0.542772399,0,S,140,257.9350024,104,191.6088589
1600000US0163408,163408,"Ranburne town, Alabama",63408,7,4107939,1.586084183,0,A,409,257.8677755,195,122.944294
1600000US2708056,2708056,"Brookston city, Minnesota",8056,4,1416528,0.546924542,0,A,141,257.8052167,39,71.3078259
1600000US1869336,1869336,"Shepardsville CDP, Indiana",69336,5,2381007,0.919311981,8853,S,237,257.8014916,93,101.1626106
1600000US3753900,3753900,"Proctorville town, North Carolina",53900,4,1175589,0.45389747,0,A,117,257.7674646,56,123.3758805
1600000US0228200,228200,"Gateway CDP, Alaska",28200,13,55803924,21.54601643,1558870,S,5552,257.6810436,1962,91.06091636
1600000US0139088,139088,"Joppa CDP, Alabama",39088,8,5036126,1.944459202,70366,S,501,257.6551873,198,101.8277986
1600000US2273010,2273010,"Start CDP, Louisiana",73010,8,9097929,3.512730175,246388,S,905,257.6343627,380,108.1779645
1600000US3904094,3904094,"Bascom CDP, Ohio",4094,7,3921318,1.514029409,0,S,390,257.5907692,159,105.0177751
1600000US1312932,1312932,"Canon city, Georgia",12932,8,8084479,3.121434926,15633,A,804,257.5738464,375,120.1370552
1600000US0602382,602382,"Aptos Hills-Larkin Valley CDP, California",2382,11,23944161,9.24489264,85462,S,2381,257.5476095,921,99.62257387
1600000US3760940,3760940,"Shannon CDP, North Carolina",60940,6,2645781,1.021541799,0,S,263,257.4539782,92,90.05994676
1600000US1358100,1358100,"Oliver city, Georgia",58100,5,2405580,0.92879967,23085,A,239,257.3213662,124,133.505646
1600000US1737712,1737712,"Iroquois village, Illinois",37712,4,1550292,0.598571113,0,A,154,257.2793719,92,153.699365
1600000US5483332,5483332,"Verdunville CDP, West Virginia",83332,8,6917533,2.670874537,5157,S,687,257.2191207,329,123.180627
1600000US4702780,4702780,"Baileyton town, Tennessee",2780,7,4339929,1.675656026,0,A,431,257.2126936,238,142.0339236
1600000US3738360,3738360,"Linden town, North Carolina",38360,4,1309293,0.505520875,0,A,130,257.1604981,65,128.580249
1600000US4548355,4548355,"Mount Croghan town, South Carolina",48355,4,1965350,0.75882591,0,A,195,256.9759381,84,110.6973272
1600000US2149476,2149476,"Magnolia CDP, Kentucky",49476,8,5282061,2.039415241,21503,S,524,256.9363951,246,120.6228114
1600000US2453925,2453925,"Mount Briar CDP, Maryland",53925,4,1613199,0.622859643,0,S,160,256.879703,73,117.2013645
1600000US0123296,123296,"Elba city, Alabama",23296,12,39725065,15.337934,207250,A,3940,256.8794468,1772,115.5305532
1600000US4012550,4012550,"Cartwright CDP, Oklahoma",12550,8,6140935,2.37102836,20364,S,609,256.850576,299,126.1056194
1600000US4567435,4567435,"Society Hill town, South Carolina",67435,8,5678450,2.192461896,0,A,563,256.7889554,303,138.2008055
1600000US3711352,3711352,"Cedar Rock village, North Carolina",11352,7,3026678,1.168606959,0,A,300,256.715911,137,117.2335993
1600000US4243828,4243828,"Little Britain CDP, Pennsylvania",43828,7,3753399,1.449195518,6889,S,372,256.694142,121,83.49459996
1600000US3443980,3443980,"Marksboro CDP, New Jersey",43980,3,827631,0.319550129,9066,S,82,256.6107553,36,112.6583804
1600000US2661500,2661500,"Ossineke CDP, Michigan",61500,8,9471277,3.65688065,28779,S,938,256.5027656,532,145.4791805
1600000US2702260,2702260,"Arnold CDP, Minnesota",2260,12,29889729,11.54048938,188721,S,2960,256.4882566,1226,106.234663
1600000US4736080,4736080,"Hornsby town, Tennessee",36080,7,3059906,1.181436362,0,A,303,256.4674745,129,109.1891228
1600000US5376720,5376720,"Waverly town, Washington",76720,4,1070640,0.413376433,0,A,106,256.4248748,50,120.9551296
1600000US1241577,1241577,"Loxahatchee Groves town, Florida",41577,12,32127706,12.40457716,105380,A,3180,256.3569848,1222,98.51202373
1600000US3130905,3130905,"Martin CDP, Nebraska",30905,3,929930,0.359047996,0,S,92,256.233153,114,317.5062983
1600000US2162940,2162940,"Prestonsburg city, Kentucky",62940,12,32903648,12.70417006,508891,A,3255,256.2150841,1529,120.3541824
1600000US2639660,2639660,"Hubbardston village, Michigan",39660,7,3993046,1.541723745,193335,A,395,256.2067304,148,95.99644582
1600000US5153480,5153480,"Motley CDP, Virginia",53480,9,10265596,3.963568943,37606,S,1015,256.0823375,490,123.6259561
1600000US3701640,3701640,"Arapahoe town, North Carolina",1640,8,5623394,2.171204654,0,A,556,256.0790384,252,116.0646001
1600000US3977812,3977812,"Tuppers Plains CDP, Ohio",77812,7,4703279,1.815946251,0,S,465,256.0648475,199,109.5847412
1600000US0155992,155992,"Oakman town, Alabama",55992,8,7981754,3.08177258,22558,A,789,256.0214875,388,125.901568
1600000US2378220,2378220,"Unity CDP, Maine",78220,7,4746058,1.832463316,0,S,469,255.9396392,286,156.0740657
1600000US3869460,3869460,"Ryder city, North Dakota",69460,3,860178,0.332116597,13061,A,85,255.9342136,62,186.6814264
1600000US0601276,601276,"Alta CDP, California",1276,8,6173967,2.383782087,17423,S,610,255.8958738,314,131.7234498
1600000US0130160,130160,"Glenwood town, Alabama",30160,4,1892925,0.73086246,9019,A,187,255.8620949,110,150.5071147
1600000US4862408,4862408,"Riverside city, Texas",62408,8,5163104,1.993485684,458403,A,510,255.8332894,343,172.060428
1600000US4201004,4201004,"Allensville CDP, Pennsylvania",1004,8,5093703,1.966689807,2144,S,503,255.7597025,165,83.89731792
1600000US4770840,4770840,"Stantonville town, Tennessee",70840,6,2865870,1.10651864,0,A,283,255.7571013,147,132.849095
1600000US1930810,1930810,"Gillett Grove city, Iowa",30810,3,496245,0.191601274,0,A,49,255.7394271,30,156.5751594
1600000US1309040,1309040,"Blythe city, Georgia",9040,8,7303901,2.820052062,23159,A,721,255.6690388,305,108.1540317
1600000US1947055,1947055,"Luana city, Iowa",47055,6,2725269,1.052232288,0,A,269,255.6469736,119,113.0928991
1600000US4849068,4849068,"Mont Belvieu city, Texas",49068,12,38865672,15.00612049,850519,A,3835,255.5623888,1426,95.02789217
1600000US0815302,815302,"Coal Creek CDP, Colorado",15302,11,24324054,9.391570154,38964,S,2400,255.5483227,1317,140.2321421
1600000US0160240,160240,"Pine Hill town, Alabama",60240,8,9885075,3.816648957,0,A,975,255.4597006,426,111.6162384
1600000US3701140,3701140,"Altamahaw CDP, North Carolina",1140,7,3518156,1.358367684,92484,S,347,255.4536627,177,130.3034533
1600000US3959724,3959724,"Pancoastburg CDP, Ohio",59724,3,882329,0.340669146,14615,S,87,255.3797461,53,155.5761672
1600000US2032650,2032650,"Hollenberg city, Kansas",32650,2,213014,0.082245169,0,A,21,255.3341471,23,279.6516849
1600000US1781074,1781074,"Wheeler village, Illinois",81074,4,1491339,0.575809232,0,A,147,255.2928851,65,112.8846091
1600000US5133824,5133824,"Gwynn CDP, Virginia",33824,8,6108492,2.358502047,7867146,S,602,255.2467575,654,277.2946501
1600000US0644042,644042,"Los Berros CDP, California",44042,8,6505537,2.511801985,0,S,641,255.1952757,233,92.76208928
1600000US2259375,2259375,"Paulina CDP, Louisiana",59375,9,11958238,4.617101701,1798662,S,1178,255.1384129,454,98.33008442
1600000US3766040,3766040,"Surf City town, North Carolina",66040,10,18811471,7.263149868,5887324,A,1853,255.1234704,3312,456.0005039
1600000US3827580,3827580,"Fort Ransom city, North Dakota",27580,3,781748,0.301834603,0,A,77,255.1066021,64,212.0366563
1600000US1332188,1332188,"Garfield city, Georgia",32188,5,2041658,0.788288594,17639,A,201,254.9827581,78,98.94853301
1600000US3239100,3239100,"Lakeridge CDP, Nevada",39100,7,3769193,1.455293615,198471,S,371,254.9313734,355,243.9370284
1600000US1700867,1700867,"Allenville village, Illinois",867,4,1503677,0.58057296,0,A,148,254.9205873,73,125.7378573
1600000US4867010,4867010,"Shadybrook CDP, Texas",67010,10,19985196,7.716327643,4000855,S,1967,254.9140071,934,121.0420349
1600000US4236712,4236712,"Idaville CDP, Pennsylvania",36712,4,1798933,0.694571944,7948,S,177,254.8332128,78,112.2993819
1600000US0164920,164920,"Riverside town, Alabama",64920,11,22442553,8.665118526,4513434,A,2208,254.8147487,987,113.9049624
1600000US2216655,2216655,"Collinston village, Louisiana",16655,6,2918087,1.126679738,0,A,287,254.7307726,146,129.5842955
1600000US1919990,1919990,"Denmark CDP, Iowa",19990,7,4301803,1.660935495,6929,S,423,254.6757543,192,115.5975055
1600000US1278025,1278025,"Wimauma CDP, Florida",78025,13,64824991,25.02907002,645299,S,6373,254.6239231,1802,71.99628267
1600000US4754280,4754280,"Oakdale town, Tennessee",54280,5,2156755,0.832727796,56270,A,212,254.5849927,98,117.6855155
1600000US0618485,618485,"Delleker CDP, California",18485,8,7172380,2.769271518,4955,S,705,254.5795872,330,119.1649132
